staff_id,npi,first_name,last_name,job_code,job_title,credential,primary_facility_id,primary_unit_id,employment_type,fte,hire_date,termination_date,is_active
STF001317,1081863080,John,Obrien,MD,Physician,MD,330102,330102-OPC,1,0.9,2025-05-27,,1
STF001318,,Angel,Robertson,CNA,Certified Nursing Assistant,CNA,330102,330102-LD,2,1.0,2025-09-04,,1
STF001319,1703341655,Alicia,Walker,RN,Registered Nurse,RN,330102,330102-PEDS,1,0.9,2026-06-29,,1
STF001320,1788158993,Kristen,Jones,RN,Registered Nurse,RN,330102,330102-REHAB,1,0.8,2023-07-20,,1
STF001321,,Mary,Green,CNA,Certified Nursing Assistant,CNA,330102,330102-SDU,1,0.6,2022-02-17,,1
STF001322,,Matthew,Ball,CNA,Certified Nursing Assistant,CNA,330102,330102-CVICU,1,0.8,2016-08-28,,1
STF001323,1281714489,Michael,Wright,RN,Registered Nurse,RN,330102,330102-SDU,2,0.9,2021-09-20,,1
STF001324,,Patricia,Jones,CNA,Certified Nursing Assistant,CNA,330102,330102-MS,1,0.8,2023-08-30,2025-07-04,0
STF001325,,Tasha,Morales,UC,Unit Clerk,,330102,330102-PEDS,1,0.9,2022-07-30,2025-10-02,0
STF001326,1703135808,Katherine,Herrera,RN,Registered Nurse,RN,330102,330102-SICU,1,1.0,2025-01-15,,1
STF001327,1886146639,Daniel,Mitchell,RN,Registered Nurse,RN,330102,330102-CVICU,1,0.6,2020-04-12,,1
STF001328,,Austin,Cabrera,CNA,Certified Nursing Assistant,CNA,330102,330102-ED,1,0.6,2024-09-14,,1
STF001329,1321820786,Robert,Herman,RN,Registered Nurse,RN,330102,330102-REHAB,1,0.6,2022-12-31,2025-09-25,0
STF001330,,Sarah,Chapman,UC,Unit Clerk,,330102,330102-ONC,1,1.0,2023-10-01,,1
STF001331,1182623032,Cynthia,Sanchez,RN,Registered Nurse,RN,330102,330102-MS,1,0.9,2015-12-11,,1
STF001332,1882942381,Lisa,Zamora,RN,Registered Nurse,RN,330102,330102-SICU,1,1.0,2017-04-21,2026-05-20,0
STF001333,,Madison,Lopez,RT,Respiratory Therapist,RRT,330102,330102-NICU,1,1.0,2016-02-28,,1
STF001334,1116619645,Alexis,Cox,RN,Registered Nurse,RN,330102,330102-ED,1,0.9,2015-12-01,2025-12-27,0
STF001335,1359526598,Jennifer,Soto,RN,Registered Nurse,RN,330102,330102-MICU,2,0.8,2023-09-03,,1
STF001336,1367970630,Keith,Fisher,RN,Registered Nurse,RN,330102,330102-SDU,1,0.8,2023-03-25,,1
STF001337,,Matthew,Warren,RT,Respiratory Therapist,RRT,330102,330102-NICU,1,0.6,2019-11-09,,1
STF001338,1633945834,Nicholas,Heath,RN,Registered Nurse,RN,330102,330102-REHAB,1,1.0,2016-04-10,,1
STF001339,,Ashley,Smith,UC,Unit Clerk,,330102,330102-REHAB,1,1.0,2015-10-10,2025-07-20,0
STF001340,1975162913,Lori,Ware,RN,Registered Nurse,RN,330102,330102-TELE,1,0.6,2016-02-01,,1
STF001341,1209133054,Megan,Williamson,LPN,Licensed Practical Nurse,LPN,330102,330102-MS,1,1.0,2017-09-30,,1
STF001342,1339861777,Sean,Williams,RN,Registered Nurse,RN,330102,330102-CVICU,1,0.8,2015-09-01,,1
STF001343,,Leah,Gordon,CNA,Certified Nursing Assistant,CNA,330102,330102-ED,1,0.9,2018-08-22,,1
STF001344,1905367360,Michelle,Bruce,RN,Registered Nurse,RN,330102,330102-MICU,2,0.8,2022-07-28,,1
STF001345,1419203269,Abigail,Swanson,RN,Registered Nurse,RN,330102,330102-MS,1,1.0,2016-12-24,,1
STF001346,1062697578,Jason,Craig,RN,Registered Nurse,RN,330102,330102-MICU,1,0.6,2024-08-20,,1
STF001347,1346039900,Brandon,Gaines,MD,Physician,MD,330102,330102-PP,2,0.8,2021-05-18,,1
STF001348,,Megan,Wilson,RT,Respiratory Therapist,RRT,330102,330102-PACU,1,0.9,2016-12-06,,1
STF001349,1464675353,Jillian,Reyes,LPN,Licensed Practical Nurse,LPN,330102,330102-ASC,1,1.0,2020-06-20,,1
STF001350,1971394555,Rachel,Jackson,RPh,Pharmacist,PharmD,330102,330102-TELE,1,0.8,2015-10-15,2026-06-29,0
STF001351,,Traci,Webster,CNA,Certified Nursing Assistant,CNA,330102,330102-NICU,1,0.9,2023-08-06,,1
STF001352,,Andrea,Mcdaniel,RT,Respiratory Therapist,RRT,330102,330102-ONC,1,1.0,2019-08-17,,1
STF001353,1287321958,Michelle,Ruiz,LPN,Licensed Practical Nurse,LPN,330102,330102-REHAB,1,0.6,2019-01-04,,1
STF001354,1571610758,Lisa,Ramirez,RN,Registered Nurse,RN,330102,330102-PSY,1,0.9,2021-02-11,,1
STF001355,1798278745,Jamie,Moore,RN,Registered Nurse,RN,330102,330102-PP,1,0.9,2020-07-28,2025-10-13,0
STF001356,1285569915,Stephanie,Banks,RN,Registered Nurse,RN,330102,330102-REHAB,1,1.0,2019-12-03,,1
STF001357,,Karen,Hill,CNA,Certified Nursing Assistant,CNA,330102,330102-REHAB,1,0.9,2016-02-28,,1
STF001358,1075654856,Loretta,Miller,RN,Registered Nurse,RN,330102,330102-ONC,1,0.8,2018-12-11,,1
STF001359,,Regina,Cole,CNA,Certified Nursing Assistant,CNA,330102,330102-PSY,1,1.0,2023-09-11,,1
STF001360,1195892761,Kurt,Sanford,MD,Physician,MD,330102,330102-PACU,1,1.0,2023-02-20,,1
STF001361,,Scott,Nguyen,CNA,Certified Nursing Assistant,CNA,330102,330102-TELE,1,1.0,2026-01-24,,1
STF001362,1100927718,Jennifer,Romero,MD,Physician,MD,330102,330102-MS,1,1.0,2026-06-21,,1
STF001363,1199910898,Rhonda,Griffith,LPN,Licensed Practical Nurse,LPN,330102,330102-SICU,1,1.0,2020-08-01,,1
STF001364,1842320817,Kristopher,Sullivan,RN,Registered Nurse,RN,330102,330102-ED,1,0.8,2024-08-09,,1
STF001365,1533086078,Joel,Flynn,RN,Registered Nurse,RN,330102,330102-LD,1,0.8,2016-11-02,2026-07-03,0
STF001366,1399039213,Nicholas,Orr,RN,Registered Nurse,RN,330102,330102-PEDS,1,1.0,2015-03-30,,1
STF001367,1968005768,Sarah,Miller,RPh,Pharmacist,PharmD,330102,330102-PEDS,1,1.0,2015-09-24,,1
STF001368,1630558802,Andrea,Moreno,LPN,Licensed Practical Nurse,LPN,330102,330102-CVICU,1,1.0,2023-03-28,,1
STF001369,1698312152,Brianna,Reyes,MD,Physician,MD,330102,330102-LD,1,0.6,2017-07-13,,1
STF001370,1965784777,Stephen,Griffin,RN,Registered Nurse,RN,330102,330102-PP,1,0.6,2022-01-11,,1
STF001371,1291732131,Lindsey,Cabrera,RN,Registered Nurse,RN,330102,330102-MS,1,0.6,2018-06-06,,1
STF001372,,Jennifer,Taylor,CNA,Certified Nursing Assistant,CNA,330102,330102-PACU,1,1.0,2018-12-12,,1
STF001373,,James,Gordon,CNA,Certified Nursing Assistant,CNA,330102,330102-REHAB,1,0.9,2019-09-14,,1
STF001374,1283835051,Carrie,Thompson,RN,Registered Nurse,RN,330102,330102-PP,1,0.8,2016-11-18,,1
STF001375,1470377442,Phillip,Perry,LPN,Licensed Practical Nurse,LPN,330102,330102-PSY,1,0.9,2019-03-13,2026-02-07,0
STF001376,1573819089,Miranda,Mann,RN,Registered Nurse,RN,330102,330102-MS,1,1.0,2021-01-03,,1
STF001377,1904017263,Bruce,Mccall,RPh,Pharmacist,PharmD,330102,330102-SDU,1,0.6,2023-03-23,,1
STF001378,1228617344,Mary,Lane,NP,Nurse Practitioner,NP,330102,330102-REHAB,1,0.8,2026-03-15,,1
STF001379,1238582512,Keith,Payne,RN,Registered Nurse,RN,330102,330102-CVICU,1,1.0,2022-05-14,,1
STF001380,1755519447,Daniel,Lawrence,MD,Physician,MD,330102,330102-OPC,1,1.0,2015-02-25,,1
STF001381,1153909286,Robert,Atkins,MD,Physician,MD,330102,330102-ONC,1,1.0,2018-02-02,,1
STF001382,,Kelly,Roberts,CNA,Certified Nursing Assistant,CNA,330102,330102-ED,1,0.9,2025-11-06,,1
STF001383,1211205769,Tony,Johnson,RN,Registered Nurse,RN,330102,330102-ONC,1,1.0,2024-03-20,,1
STF001384,1670325524,Jeffrey,Owens,RN,Registered Nurse,RN,330102,330102-MS,1,0.9,2025-09-08,,1
STF001385,1171672869,Jerome,Armstrong,RN,Registered Nurse,RN,330102,330102-REHAB,1,0.8,2021-08-12,2026-03-19,0
STF001386,1651885892,Jennifer,West,RN,Registered Nurse,RN,330102,330102-REHAB,2,0.9,2025-01-27,,1
STF001387,,Maria,Kemp,CNA,Certified Nursing Assistant,CNA,330102,330102-REHAB,2,0.9,2025-02-27,,1
STF001388,1701641756,Melody,Horne,RN,Registered Nurse,RN,330102,330102-CVICU,1,0.8,2017-03-10,,1
STF001389,1240896320,Lee,Castillo,RN,Registered Nurse,RN,330102,330102-PSY,1,1.0,2015-12-07,,1
STF001390,1242194698,John,Klein,RN,Registered Nurse,RN,330102,330102-SICU,1,1.0,2016-05-26,,1
STF001391,,April,Douglas,CNA,Certified Nursing Assistant,CNA,330102,330102-MICU,2,1.0,2025-10-19,,1
STF001392,1199471888,Jacob,Berger,MD,Physician,MD,330102,330102-TELE,1,1.0,2024-12-25,,1
STF001393,1710851034,Adam,White,PA,Physician Assistant,PA-C,330102,330102-SDU,1,0.8,2023-01-17,,1
STF001394,,Glen,Long,CNA,Certified Nursing Assistant,CNA,330102,330102-NICU,1,0.8,2019-08-23,,1
STF001395,,Kathleen,Compton,RT,Respiratory Therapist,RRT,330102,330102-PP,1,0.8,2023-08-08,,1
STF001396,1845279521,Christopher,Pineda,NP,Nurse Practitioner,NP,330102,330102-SICU,1,0.9,2023-02-16,,1
STF001397,,Brian,Rodgers,PharmTech,Pharmacy Technician,CPhT,330102,330102-PEDS,1,1.0,2025-04-25,,1
STF001398,,Lisa,Rodriguez,CNA,Certified Nursing Assistant,CNA,330102,330102-SDU,1,1.0,2022-02-06,,1
STF001399,,Jacob,Brown,UC,Unit Clerk,,330102,330102-MS,1,1.0,2019-12-21,,1
STF001400,,Joseph,Kelley,PharmTech,Pharmacy Technician,CPhT,330102,330102-ED,1,1.0,2019-09-13,,1
STF001401,1284999543,Lisa,Williams,MD,Physician,MD,330102,330102-SICU,1,0.6,2020-10-09,,1
STF001402,1612182333,Jo,Coleman,RN,Registered Nurse,RN,330102,330102-REHAB,1,1.0,2023-11-30,,1
STF001403,1986992618,Ashley,Brown,RN,Registered Nurse,RN,330102,330102-SICU,1,1.0,2019-12-03,,1
STF001404,,John,Smith,CNA,Certified Nursing Assistant,CNA,330102,330102-TELE,1,0.8,2023-07-13,,1
STF001405,,Ashley,Martin,RT,Respiratory Therapist,RRT,330102,330102-NICU,1,0.9,2016-05-02,,1
STF001406,,Emily,Jefferson,UC,Unit Clerk,,330102,330102-REHAB,2,1.0,2018-08-31,,1
STF001407,,Thomas,Williams,CNA,Certified Nursing Assistant,CNA,330102,330102-OPC,1,0.9,2026-06-15,,1
STF001408,1248103139,Janice,Jones,RN,Registered Nurse,RN,330102,330102-ED,1,1.0,2025-05-13,,1
STF001409,1647087885,Cassandra,Ryan,LPN,Licensed Practical Nurse,LPN,330102,330102-MS,1,1.0,2019-10-01,2025-07-22,0
STF001410,1573367443,Anna,Hogan,RN,Registered Nurse,RN,330102,330102-TELE,1,0.9,2022-06-02,2025-09-30,0
STF001411,1608545308,Deborah,Washington,RN,Registered Nurse,RN,330102,330102-TELE,1,0.8,2020-05-15,,1
STF001412,1288944934,Amy,Lewis,LPN,Licensed Practical Nurse,LPN,330102,330102-PEDS,2,0.6,2018-06-17,,1
STF001413,1521006580,Angela,Barnes,MD,Physician,MD,330102,330102-SDU,1,0.8,2018-05-26,,1
STF001414,1287077692,Elijah,Cook,RN,Registered Nurse,RN,330102,330102-ED,1,0.9,2020-12-18,,1
STF001415,1869225466,Matthew,Moody,MD,Physician,MD,330102,330102-PACU,1,1.0,2024-01-05,,1
STF001416,,Peter,Allen,UC,Unit Clerk,,330102,330102-SDU,1,0.8,2025-08-07,,1
STF001417,1225141664,Michael,Barker,MD,Physician,MD,330102,330102-PSY,2,0.9,2021-10-27,,1
STF001418,1717962218,Hannah,Chavez,RN,Registered Nurse,RN,330102,330102-ED,1,0.8,2017-10-16,,1
STF001419,1828736310,Madison,Ryan,RN,Registered Nurse,RN,330102,330102-PP,1,0.8,2018-03-01,,1
STF001420,,Samantha,Rubio,CNA,Certified Nursing Assistant,CNA,330102,330102-ED,1,1.0,2017-07-05,2026-01-31,0
STF001421,1000263212,Bradley,Moreno,RN,Registered Nurse,RN,330102,330102-SICU,1,1.0,2018-08-01,,1
STF001422,1471656742,Colleen,Morrison,LPN,Licensed Practical Nurse,LPN,330102,330102-PACU,1,0.8,2025-07-18,,1
STF001423,1150399516,Charles,Benson,LPN,Licensed Practical Nurse,LPN,330102,330102-TELE,1,0.6,2018-07-25,,1
STF001424,1479986207,Dominique,Wright,RN,Registered Nurse,RN,330102,330102-SICU,1,0.8,2015-11-03,,1
STF001425,1293044503,Austin,Lewis,RN,Registered Nurse,RN,330102,330102-ED,1,0.8,2021-10-05,,1
STF001426,1689189851,Christopher,Ortiz,RN,Registered Nurse,RN,330102,330102-MICU,1,0.8,2025-06-15,,1
STF001427,1199357089,Julie,Andersen,RN,Registered Nurse,RN,330102,330102-CVICU,1,1.0,2021-06-08,,1
STF001428,1083822344,Pam,Roberson,RN,Registered Nurse,RN,330102,330102-REHAB,1,1.0,2022-01-09,,1
STF001429,,Drew,Jones,CNA,Certified Nursing Assistant,CNA,330102,330102-OPC,1,1.0,2019-11-23,,1
STF001430,1002056171,Jennifer,Richards,MD,Physician,MD,330102,330102-TELE,1,1.0,2020-04-23,,1
STF001431,1894835839,Ricardo,Summers,LPN,Licensed Practical Nurse,LPN,330102,330102-SDU,1,1.0,2026-04-21,,1
STF001432,,Steven,Howard,CNA,Certified Nursing Assistant,CNA,330102,330102-OPC,1,1.0,2025-06-30,,1
STF001433,1760873511,Eric,Price,RN,Registered Nurse,RN,330102,330102-LD,1,1.0,2020-10-22,2026-01-29,0
STF001434,1274307534,Courtney,Lee,PA,Physician Assistant,PA-C,330102,330102-NICU,1,0.8,2026-05-01,,1
STF001435,1818410806,Melanie,Robbins,MD,Physician,MD,330102,330102-SDU,1,0.9,2024-10-01,,1
STF001436,1822587807,Alexis,Nguyen,RN,Registered Nurse,RN,330102,330102-REHAB,1,0.9,2020-05-19,,1
STF001437,1884058126,Jeffery,Turner,RN,Registered Nurse,RN,330102,330102-SICU,1,0.8,2026-06-24,,1
STF001438,,Lisa,Parker,CNA,Certified Nursing Assistant,CNA,330102,330102-ONC,1,0.8,2021-06-09,,1
STF001439,1015052143,Brittany,Rosales,RN,Registered Nurse,RN,330102,330102-SDU,1,0.8,2025-12-05,,1
STF001440,1950562016,Maurice,Roman,RN,Registered Nurse,RN,330102,330102-PEDS,1,0.8,2022-04-16,,1
STF001441,,Don,Stephens,UC,Unit Clerk,,330102,330102-OPC,1,0.8,2024-01-24,,1
STF001442,1985021518,David,Parker,PA,Physician Assistant,PA-C,330102,330102-MICU,1,1.0,2021-01-18,,1
STF001443,1030387229,Ashley,Robinson,RN,Registered Nurse,RN,330102,330102-PEDS,1,0.9,2022-07-08,,1
STF001444,1719290713,Ricky,Vazquez,RN,Registered Nurse,RN,330102,330102-PSY,1,0.8,2025-09-20,,1
STF001445,,Kathleen,Anderson,CNA,Certified Nursing Assistant,CNA,330102,330102-MICU,1,1.0,2016-01-19,,1
STF001446,1767894326,Christopher,Gray,RN,Registered Nurse,RN,330102,330102-NICU,1,0.9,2025-05-02,,1
STF001447,,April,Werner,CNA,Certified Nursing Assistant,CNA,330102,330102-ED,1,1.0,2021-11-22,,1
STF001448,1089305350,Jessica,Davidson,RN,Registered Nurse,RN,330102,330102-OPC,1,0.8,2023-07-19,,1
STF001449,1390735892,Mark,Edwards,RN,Registered Nurse,RN,330102,330102-SICU,1,1.0,2022-12-24,,1
STF001450,,Pamela,Valenzuela,CNA,Certified Nursing Assistant,CNA,330102,330102-PSY,1,1.0,2026-06-20,2026-07-31,0
STF001451,,Alyssa,Chavez,UC,Unit Clerk,,330102,330102-ED,1,1.0,2016-10-10,,1
STF001452,,Kristen,Adams,CNA,Certified Nursing Assistant,CNA,330102,330102-LD,1,0.8,2019-10-09,,1
STF001453,1677279662,Casey,Perez,RN,Registered Nurse,RN,330102,330102-PEDS,1,1.0,2024-01-26,,1
STF001454,1679402022,George,Long,LPN,Licensed Practical Nurse,LPN,330102,330102-TELE,1,1.0,2017-04-27,,1
STF001455,1010580414,Janet,Brown,RN,Registered Nurse,RN,330102,330102-ASC,2,0.9,2019-12-06,2025-09-29,0
STF001456,1624605123,Dustin,Henry,RN,Registered Nurse,RN,330102,330102-CVICU,1,1.0,2016-01-11,,1
STF001457,,Christopher,Carroll,CNA,Certified Nursing Assistant,CNA,330102,330102-PP,1,0.9,2017-12-04,,1
STF001458,1622662615,Daniel,Griffin,RN,Registered Nurse,RN,330102,330102-LD,1,1.0,2018-04-06,2026-06-11,0
STF001459,1717714685,Philip,Brown,RN,Registered Nurse,RN,330102,330102-PEDS,1,0.8,2025-03-26,2025-12-23,0
STF001460,1413482517,Rebecca,White,PA,Physician Assistant,PA-C,330102,330102-PACU,1,1.0,2022-08-08,,1
STF001461,1278330233,Joseph,Padilla,RN,Registered Nurse,RN,330102,330102-ONC,1,0.6,2022-12-22,,1
STF001462,1364934975,Angela,Roberson,RN,Registered Nurse,RN,330102,330102-MS,1,0.8,2019-11-10,,1
STF001463,1732101604,Richard,Walters,MD,Physician,MD,330102,330102-MS,1,0.8,2020-05-05,,1
STF001464,1294413391,Richard,Rivera,RN,Registered Nurse,RN,330102,330102-PP,1,1.0,2015-09-07,,1
STF001465,1096913393,Janice,Garcia,RN,Registered Nurse,RN,330102,330102-REHAB,1,1.0,2024-06-07,,1
STF001466,,Michael,Zavala,UC,Unit Clerk,,330102,330102-PSY,1,1.0,2021-10-15,,1
STF001467,1663419763,Alison,Reynolds,RPh,Pharmacist,PharmD,330102,330102-ED,1,0.8,2018-03-20,,1
STF001468,,Cynthia,Holmes,CNA,Certified Nursing Assistant,CNA,330102,330102-NICU,1,0.6,2020-07-25,,1
STF001469,,Rebekah,Jordan,CNA,Certified Nursing Assistant,CNA,330102,330102-OPC,1,0.9,2023-09-30,,1
STF001470,1454557108,Chelsey,Gill,RN,Registered Nurse,RN,330102,330102-SICU,1,0.9,2023-06-08,,1
STF001471,,Patricia,Johnson,RT,Respiratory Therapist,RRT,330102,330102-OPC,1,0.6,2018-01-30,,1
STF001472,1862187477,Lindsey,Lopez,RN,Registered Nurse,RN,330102,330102-MS,1,0.8,2016-07-01,2025-08-26,0
STF001473,1121945071,David,Ortega,RN,Registered Nurse,RN,330102,330102-SICU,1,0.6,2026-02-15,,1
STF001474,1120668629,Dennis,Henderson,RN,Registered Nurse,RN,330102,330102-PEDS,1,1.0,2015-09-13,,1
STF001475,,Darren,Knight,PharmTech,Pharmacy Technician,CPhT,330102,330102-PP,1,1.0,2018-03-17,,1
STF001476,,Danielle,Murray,CNA,Certified Nursing Assistant,CNA,330102,330102-NICU,1,1.0,2020-01-26,,1
STF001477,1454355312,Megan,Moore,RN,Registered Nurse,RN,330102,330102-MS,1,1.0,2020-08-20,,1
STF001478,1365809320,Anthony,Curry,MD,Physician,MD,330102,330102-SICU,1,0.9,2020-01-17,,1
STF001479,1941855143,Christopher,Jacobson,RN,Registered Nurse,RN,330102,330102-SDU,1,1.0,2018-07-01,2025-08-24,0
STF001480,1199613742,Mercedes,Acosta,RN,Registered Nurse,RN,330102,330102-LD,1,1.0,2015-12-26,,1
STF001481,1043852479,Mary,Smith,RPh,Pharmacist,PharmD,330102,330102-MICU,2,1.0,2020-02-19,,1
STF001482,1084173414,Mark,Williams,RN,Registered Nurse,RN,330102,330102-PEDS,1,0.6,2024-07-20,,1
STF001483,1482601122,Chris,Thompson,LPN,Licensed Practical Nurse,LPN,330102,330102-MS,1,0.9,2022-03-23,,1
STF001484,,Joseph,Jones,UC,Unit Clerk,,330102,330102-SICU,1,1.0,2023-07-07,,1
STF001485,1145520154,Natalie,Jimenez,NP,Nurse Practitioner,NP,330102,330102-MICU,1,1.0,2024-08-27,,1
STF001486,1949633260,Jennifer,Good,LPN,Licensed Practical Nurse,LPN,330102,330102-ONC,1,1.0,2019-07-01,2026-06-24,0
STF001487,,Tara,Williams,CNA,Certified Nursing Assistant,CNA,330102,330102-PSY,1,1.0,2017-04-30,,1
STF001488,1559683510,Jacob,White,RN,Registered Nurse,RN,330102,330102-SDU,1,0.8,2022-09-14,,1
STF001489,1548988382,Madeline,Craig,LPN,Licensed Practical Nurse,LPN,330102,330102-REHAB,1,1.0,2016-12-18,,1
STF001490,,Gordon,Wells,RT,Respiratory Therapist,RRT,330102,330102-SDU,1,0.6,2020-01-02,2025-07-20,0
STF001491,1632289444,Elizabeth,Hahn,RN,Registered Nurse,RN,330102,330102-PSY,1,1.0,2024-04-05,,1
STF001492,1484849828,Cynthia,Robinson,RN,Registered Nurse,RN,330102,330102-PACU,1,0.9,2020-07-19,,1
STF001493,1086218837,Steven,Gonzalez,RN,Registered Nurse,RN,330102,330102-CVICU,1,0.6,2017-04-11,,1
STF001494,1939752199,Thomas,Riley,MD,Physician,MD,330102,330102-PACU,2,0.6,2023-02-24,,1
STF001495,,Pam,Campos,PharmTech,Pharmacy Technician,CPhT,330102,330102-TELE,1,0.6,2023-07-06,,1
STF001496,,Amy,Olson,UC,Unit Clerk,,330102,330102-TELE,1,0.9,2020-02-23,2026-04-26,0
STF001497,1688275019,Timothy,Thomas,RN,Registered Nurse,RN,330102,330102-LD,1,0.9,2015-08-07,,1
STF001498,1043326036,Charles,Chen,RN,Registered Nurse,RN,330102,330102-TELE,1,1.0,2025-03-01,,1
STF001499,,Seth,Price,CNA,Certified Nursing Assistant,CNA,330102,330102-OPC,1,0.9,2020-01-14,,1
STF001500,1151946599,Christina,Johnson,RN,Registered Nurse,RN,330102,330102-MS,1,1.0,2016-11-15,,1
STF001501,1595894767,Leah,Erickson,MD,Physician,MD,330102,330102-LD,2,1.0,2017-12-22,,1
STF001502,1210387155,Alan,Garcia,RN,Registered Nurse,RN,330102,330102-SDU,2,1.0,2017-10-22,,1
STF001503,,Nicholas,Wright,CNA,Certified Nursing Assistant,CNA,330102,330102-MICU,1,1.0,2026-01-11,,1
STF001504,1189759884,Manuel,Daniels,RN,Registered Nurse,RN,330102,330102-SDU,1,1.0,2015-09-09,,1
STF001505,1514040696,Cynthia,Lambert,RN,Registered Nurse,RN,330102,330102-CVICU,1,0.8,2018-04-22,2026-05-13,0
STF001506,1924676875,Brandon,Sloan,RN,Registered Nurse,RN,330102,330102-SICU,1,0.6,2017-05-26,,1
STF001507,,Dawn,Holmes,CNA,Certified Nursing Assistant,CNA,330102,330102-REHAB,1,0.6,2025-04-04,,1
STF001508,1215052958,Justin,Pennington,RN,Registered Nurse,RN,330102,330102-ONC,1,0.8,2025-02-14,,1
STF001509,1021938614,Victoria,Gordon,RPh,Pharmacist,PharmD,330102,330102-PP,1,0.8,2023-09-08,,1
STF001510,,Teresa,Brown,RT,Respiratory Therapist,RRT,330102,330102-PACU,1,1.0,2016-09-10,,1
STF001511,1330644639,Belinda,Vang,RN,Registered Nurse,RN,330102,330102-MICU,1,1.0,2017-04-12,,1
STF001512,1510215439,Jessica,Buckley,RN,Registered Nurse,RN,330102,330102-SDU,1,0.6,2016-08-13,,1
STF001513,,Joshua,Wiley,CNA,Certified Nursing Assistant,CNA,330102,330102-ONC,1,1.0,2015-11-24,,1
STF001514,1515660374,Kimberly,Williams,RN,Registered Nurse,RN,330102,330102-SDU,2,0.8,2024-11-29,,1
STF001515,1047477043,Jeanne,Valdez,RN,Registered Nurse,RN,330102,330102-OPC,1,1.0,2024-01-27,,1
STF001516,1039531580,Alyssa,Wilkinson,RN,Registered Nurse,RN,330102,330102-TELE,1,0.8,2015-12-02,,1
STF001517,,George,Lopez,CNA,Certified Nursing Assistant,CNA,330102,330102-PSY,1,0.9,2019-04-11,,1
STF001518,1680594378,Donna,Hunt,RN,Registered Nurse,RN,330102,330102-CVICU,1,0.9,2020-04-04,,1
STF001519,1018550025,Valerie,Frazier,LPN,Licensed Practical Nurse,LPN,330102,330102-MICU,1,1.0,2022-11-03,,1
STF001520,,Colleen,Davidson,CNA,Certified Nursing Assistant,CNA,330102,330102-PP,1,1.0,2025-07-22,,1
STF001521,1939885746,Cynthia,Miller,RN,Registered Nurse,RN,330102,330102-SDU,1,1.0,2021-03-16,,1
STF001522,1921056068,Todd,Garcia,MD,Physician,MD,330102,330102-TELE,1,0.6,2022-01-29,,1
STF001523,,Kathy,Kennedy,RT,Respiratory Therapist,RRT,330102,330102-ED,1,0.6,2016-08-14,,1
STF001524,,Ronald,Wilson,PharmTech,Pharmacy Technician,CPhT,330102,330102-MICU,1,1.0,2023-04-19,,1
STF001525,1256150413,Sheila,Fields,RN,Registered Nurse,RN,330102,330102-ED,1,0.8,2016-07-22,,1
STF001526,,Benjamin,Hall,CNA,Certified Nursing Assistant,CNA,330102,330102-PP,1,0.6,2022-10-04,,1
STF001527,1158943933,Melissa,Anderson,RN,Registered Nurse,RN,330102,330102-LD,1,0.6,2023-03-05,,1
STF001528,,Tiffany,Smith,CNA,Certified Nursing Assistant,CNA,330102,330102-SDU,1,1.0,2019-02-17,,1
STF001529,1499359765,Laura,Kennedy,MD,Physician,MD,330102,330102-REHAB,1,0.8,2024-10-18,,1
STF001530,1870527589,Daniel,Oliver,RN,Registered Nurse,RN,330102,330102-SICU,1,0.6,2022-07-02,,1
STF001531,1105935459,Margaret,Welch,MD,Physician,MD,330102,330102-ASC,1,1.0,2015-06-15,,1
STF001532,,David,Hamilton,UC,Unit Clerk,,330102,330102-TELE,2,1.0,2021-06-29,,1
STF001533,1529790846,Jessica,Shannon,RN,Registered Nurse,RN,330102,330102-REHAB,2,0.6,2015-05-26,,1
STF001534,,Gary,Smith,PharmTech,Pharmacy Technician,CPhT,330102,330102-ONC,1,1.0,2015-12-25,,1
STF001535,1236097048,Benjamin,Herman,RN,Registered Nurse,RN,330102,330102-MS,1,0.9,2024-09-20,,1
STF001536,,Jennifer,Rodriguez,CNA,Certified Nursing Assistant,CNA,330102,330102-REHAB,1,1.0,2022-09-04,,1
STF001537,1297309203,Ronald,Lee,RN,Registered Nurse,RN,330102,330102-MICU,2,1.0,2022-11-26,,1
STF001538,1843891387,Danielle,Vargas,MD,Physician,MD,330102,330102-PEDS,1,0.8,2018-02-04,,1
STF001539,1124074115,Jesse,Wood,RN,Registered Nurse,RN,330102,330102-SICU,1,0.9,2021-01-21,,1
STF001540,,Antonio,Smith,CNA,Certified Nursing Assistant,CNA,330102,330102-NICU,1,0.9,2022-04-09,,1
STF001541,1450139416,Brittany,White,PA,Physician Assistant,PA-C,330102,330102-CVICU,1,0.8,2015-09-04,,1
STF001542,1413497755,Janet,Campbell,RN,Registered Nurse,RN,330102,330102-PP,1,0.6,2018-05-07,,1
STF001543,1842303135,Howard,Lewis,PA,Physician Assistant,PA-C,330102,330102-ONC,1,1.0,2024-03-20,,1
STF001544,,Devin,Small,UC,Unit Clerk,,330102,330102-OPC,1,1.0,2024-01-10,2025-11-19,0
